"customer_id","gender","number_of_orders","gmv"
85936,"Female",0,0
85937,"Female",1,1850.54583154434
85938,"Female",4,4692.32118179184
85939,"Female",1,390.93628720834
85940,"Female",0,0
85941,"Female",1,12379.5495351386
85942,"Female",0,0
85943,"Female",2,14667.0180618575
85944,"Female",4,1404.81598925518
85945,"Female",3,2644.4248563906
85946,"Male",0,0
85947,"Female",0,0
85948,"Male",3,89.9145030323727
85949,"Female",3,5323.57377414085
85950,"Male",0,0
85951,"Female",2,2202.83613267597
85952,"Female",3,845.548537108113
85953,"Female",5,121.96719796555
85954,"Male",0,0
85955,"Female",2,83.6487800861762
85956,"Female",0,0
85957,"Female",0,0
85958,"Female",2,2370.35596964617
85959,"Female",0,0
85960,"Female",2,312.024833462774
85961,"Male",2,237.048421486836
85962,"Female",1,868.075393395107
85963,"Female",2,146.03146117002
85964,"Female",3,796.818311028221
85965,"Female",0,0
85966,"Female",4,605.359091066695
85967,"Female",0,0
85968,"Female",1,3234.18749406815
85969,"Male",0,0
85970,"Female",1,16112.3843370455
85971,"Female",1,1364.93814665826
85972,"Female",3,6372.54291464509
85973,"Male",0,0
85974,"Female",2,275.171920975537
85975,"Female",0,0
85976,"Female",2,996.768866164826
85977,"Female",6,1794.79822512927
85978,"Male",0,0
85979,"Male",0,0
85980,"Female",3,261.029749203889
85981,"Female",1,1020.66896904357
85982,"Female",4,3645.84615596769
85983,"Female",0,0
85984,"Male",1,2467.83705413379
85985,"Female",3,1538.78220027861
85986,"Female",4,568.620080115082
85987,"Female",0,0
85988,"Female",0,0
85989,"Female",3,16458.0003775618
85990,"Male",0,0
85991,"Female",0,0
85992,"Female",3,2036.66707880276
85993,"Female",0,0
85994,"Female",0,0
85995,"Male",0,0
85996,"Female",0,0
85997,"Female",4,3561.25814291519
85998,"Female",0,0
85999,"Male",3,607.13202054975
86000,"Male",0,0
86001,"Female",0,0
86002,"Female",4,10337.4786571594
86003,"Male",0,0
86004,"Female",2,3898.95380630296
86005,"Female",4,238.865083962413
86006,"Female",3,2141.28085187708
86007,"Female",2,1422.34118533776
86008,"Female",2,480.545956912491
86009,"Male",0,0
86010,"Female",0,0
86011,"Female",2,581.608927193571
86012,"Female",4,16870.6733171672
86013,"Female",1,9204.23662169774
86014,"Female",1,1745.89154754489
86015,"Female",0,0
86016,"Female",3,118.133829501206
86017,"Female",2,443.918218388923
86018,"Male",1,504.595558104464
86019,"Male",3,988.968759943537
86020,"Female",3,198.566671127447
86021,"Female",2,3006.76343690688
86022,"Female",0,0
86023,"Male",3,41.7292779989489
86024,"Female",3,3665.85950963883
86025,"Female",3,695.821545462276
86026,"Female",4,9942.81333636728
86027,"Female",5,5301.83756453416
86028,"Female",2,3530.21786121069
86029,"Female",0,0
86030,"Female",4,456.018094206658
86031,"Male",2,421.578769495303
86032,"Female",4,131745.879839461
86033,"Female",1,2486.15902977981
86034,"Female",5,14015.5922103013
86035,"Male",0,0
86036,"Female",4,11614.1017474199
86037,"Female",0,0
86038,"Female",0,0
86039,"Female",3,5452.78142515149
86040,"Female",3,2408.36207103407
86041,"Male",0,0
86042,"Male",0,0
86043,"Female",0,0
86044,"Female",0,0
86045,"Female",5,262.708183466995
86046,"Male",0,0
86047,"Female",2,38150.4156840268
86048,"Female",4,4661.44071291566
86049,"Female",3,170.562317225521
86050,"Female",0,0
86051,"Female",3,2703.56248839103
86052,"Female",0,0
86053,"Female",2,164253.723287324
86054,"Male",0,0
86055,"Male",0,0
86056,"Female",0,0
86057,"Male",5,4684.66451782101
86058,"Female",3,525.307109450198
86059,"Female",4,8099.66027759504
86060,"Male",4,216.689091524729
86061,"Female",3,2634.26339616576
86062,"Female",3,1341.75500787935
86063,"Female",2,3467.01250281288
86064,"Female",0,0
86065,"Female",2,291.669731988588
86066,"Female",5,4393.87201757614
86067,"Female",0,0
86068,"Male",0,0
86069,"Male",0,0
86070,"Female",5,256.321042530831
86071,"Female",0,0
86072,"Male",0,0
86073,"Female",2,1346.24914008877
86074,"Female",0,0
86075,"Female",2,1601.83771123635
86076,"Female",4,11563.8702592094
86077,"Female",0,0
86078,"Female",0,0
86079,"Female",3,503.587875603726
86080,"Female",0,0
86081,"Female",2,541.802543892108
86082,"Female",7,6670.27607847214
86083,"Female",3,793.460318090425
86084,"Female",0,0
86085,"Female",0,0
86086,"Female",1,240.349245175715
86087,"Female",0,0
86088,"Female",0,0
86089,"Female",4,1339.72139011477
86090,"Female",0,0
86091,"Female",3,308.601001388523
86092,"Female",2,12386.8281141177
86093,"Male",2,1293.36244322408
86094,"Female",4,377.230128119316
86095,"Female",2,424.37872464844
86096,"Female",1,817.928977176991
86097,"Female",3,1091.71997063243
86098,"Female",5,1358.09307754906
86099,"Female",3,335.77221052391
86100,"Female",3,1534.56120872968
86101,"Female",0,0
86102,"Female",4,110.511287216661
86103,"Female",4,3036.81073819748
86104,"Male",0,0
86105,"Female",2,1568.06062228294
86106,"Female",1,7257.11354906213
86107,"Male",0,0
86108,"Female",2,3118.33451291362
86109,"Male",3,100.118740508449
86110,"Female",3,1219.78405348363
86111,"Female",0,0
86112,"Female",4,2506.30479710599
86113,"Female",3,339.327348528201
86114,"Female",0,0
86115,"Female",4,1658.42892301458
86116,"Female",3,406.626109400182
86117,"Female",0,0
86118,"Female",0,0
86119,"Female",3,177.668316171047
86120,"Female",4,1085.15852236557
86121,"Male",3,85.2305507664828
86122,"Female",3,8729.0105362686
86123,"Female",2,2532.78072894099
86124,"Female",3,1739.02834926879
86125,"Male",0,0
86126,"Female",3,1191.35889764046
86127,"Male",0,0
86128,"Male",0,0
86129,"Female",0,0
86130,"Female",0,0
86131,"Male",0,0
86132,"Female",4,236.992451543161
86133,"Female",0,0
86134,"Female",4,244.807131827867
86135,"Female",0,0
86136,"Female",5,1038.09631864518
86137,"Female",4,3104.79044111043
86138,"Female",3,10756.2108537032
86139,"Female",3,429.677615134045
86140,"Female",0,0
86141,"Female",6,802.584928118873
86142,"Female",2,262.055901447275
86143,"Female",3,282.51413097487
86144,"Female",0,0
86145,"Female",2,1144.6480501333
86146,"Male",4,78.3209292857725
86147,"Male",4,69.6485506290849
86148,"Female",3,60.871484807282
86149,"Female",0,0
86150,"Male",0,0
86151,"Female",5,203.291407257981
86152,"Female",2,1777.89585947608
86153,"Male",4,1154.87358816935
86154,"Female",3,126.452299635999
86155,"Male",0,0
86156,"Female",2,4826.3644514492
86157,"Female",1,735.995081987205
86158,"Female",4,59.9438370784629
86159,"Female",0,0
86160,"Female",0,0
86161,"Male",4,424.78449289954
86162,"Female",2,747.600458405087
86163,"Female",2,678.305527560731
86164,"Female",4,452.555358692615
86165,"Female",0,0
86166,"Female",4,1167.57569360821
86167,"Male",0,0
86168,"Female",3,1821.65433605756
86169,"Male",3,924.480861490183
86170,"Female",6,1854.44198924988
86171,"Female",0,0
86172,"Female",0,0
86173,"Male",2,175.006938117879
86174,"Female",0,0
86175,"Female",4,964.383611650806
86176,"Female",3,40.2934265445644
86177,"Female",8,34.8099735187581
86178,"Female",0,0
86179,"Female",6,3933.23296457169
86180,"Female",0,0
86181,"Female",0,0
86182,"Male",0,0
86183,"Female",2,516.710691827469
86184,"Female",4,1274.1736639994
86185,"Female",0,0
86186,"Female",2,3127.99701386099
86187,"Female",5,2527.37435706613
86188,"Female",7,987.050035131096
86189,"Female",0,0
86190,"Female",3,1349.31664873987
86191,"Female",1,1781.38136455973
86192,"Male",1,1475.83022270355
86193,"Female",0,0
86194,"Female",2,3295.64413394688
86195,"Female",6,1033.03562191419
86196,"Female",2,723.816024718478
86197,"Male",0,0
86198,"Male",0,0
86199,"Male",0,0
86200,"Female",3,2483.79138486786
86201,"Female",0,0
86202,"Female",3,2909.09582308146
86203,"Male",0,0
86204,"Female",5,960.924495517373
86205,"Male",3,7.12025619534695
86206,"Female",0,0
86207,"Female",2,457.252834197871
86208,"Female",3,790.857911623793
86209,"Male",0,0
86210,"Male",0,0
86211,"Female",0,0
86212,"Male",0,0
86213,"Female",2,312.128109880357
86214,"Male",0,0
86215,"Female",0,0
86216,"Male",5,376.447807753523
86217,"Female",4,1045.43140700584
86218,"Male",0,0
86219,"Male",0,0
86220,"Female",1,404.753186611554
86221,"Male",4,40.6197710757746
86222,"Female",0,0
86223,"Female",0,0
86224,"Female",3,1717.58140608329
86225,"Female",1,999.141053999377
86226,"Female",2,3615.31079650659
86227,"Female",0,0
86228,"Male",0,0
86229,"Female",4,1350.21008701704
86230,"Male",0,0
86231,"Female",1,242.246612863688
86232,"Female",3,483.455007750267
86233,"Female",3,501.825389029787
86234,"Female",3,457.199403484209
86235,"Male",4,774.902040539721
86236,"Female",2,544.613775761336
86237,"Female",0,0
86238,"Female",3,559.984172401895
86239,"Male",0,0
86240,"Male",2,499.411825380522
86241,"Female",3,778.893507786032
86242,"Female",0,0
86243,"Female",0,0
86244,"Male",3,328.359269860525
86245,"Female",2,7438.67884101443
86246,"Female",4,25.3633467178146
86247,"Female",2,29.5853385037398
86248,"Female",1,10449.040771812
86249,"Female",3,1514.76784720604
86250,"Male",0,0
86251,"Male",0,0
86252,"Female",2,333.686732249371
86253,"Female",3,2460.00548121492
86254,"Female",2,2155.89975385683
86255,"Female",0,0
86256,"Female",3,366.885921168018
86257,"Female",3,6705.6574896808
86258,"Female",0,0
86259,"Female",2,5440.55544657036
86260,"Female",1,21.8589852362622
86261,"Female",5,5274.1346726263
86262,"Female",0,0
86263,"Female",0,0
86264,"Female",4,562.495106659616
86265,"Female",1,3919.65726882597
86266,"Female",0,0
86267,"Female",4,1229.88812310011
86268,"Female",4,434.897566871761
86269,"Female",3,322.790958416088
86270,"Male",4,5260.91267499008
86271,"Female",0,0
86272,"Male",0,0
86273,"Female",0,0
86274,"Female",3,756.912536730071
86275,"Female",3,70.0911867782954
86276,"Female",1,1045.76240784456
86277,"Female",4,1158.64645346611
86278,"Female",3,8583.67201394516
86279,"Male",0,0
86280,"Female",0,0
86281,"Female",2,1238.79995915144
86282,"Female",3,191.492851229534
86283,"Female",0,0
86284,"Female",4,20512.6203624079
86285,"Male",0,0
86286,"Female",4,772.150948272227
86287,"Female",1,1301.35500404292
86288,"Female",3,636.027171270004
86289,"Female",5,3318.58417415704
86290,"Female",4,1276.13590278324
86291,"Female",6,292.1029620524
86292,"Female",2,37.3292350988972
86293,"Male",0,0
86294,"Female",4,1126.40369097878
86295,"Female",1,4737.50084276398
86296,"Female",3,2588.09608538327
86297,"Female",0,0
86298,"Female",0,0
86299,"Female",2,1005.66582926362
86300,"Female",2,723.621417599795
86301,"Female",0,0
86302,"Female",0,0
86303,"Female",2,4150.97491547814
86304,"Female",2,2910.79289652456
86305,"Female",0,0
86306,"Female",1,1059.49655455465
86307,"Male",5,33124.0675674772
86308,"Female",0,0
86309,"Male",0,0
86310,"Female",1,7750.32391843402
86311,"Female",4,1654.90847468298
86312,"Female",0,0
86313,"Female",3,256.235866659858
86314,"Female",4,3939.9716073962
86315,"Female",3,14674.4614699853
86316,"Female",5,312.763362600466
86317,"Male",0,0
86318,"Female",2,1112.22257880016
86319,"Male",4,140.820724382859
86320,"Female",5,362.626770137231
86321,"Female",1,465.760967363279
86322,"Female",2,6611.21562007674
86323,"Female",4,2899.20248337339
86324,"Female",2,277.105739291043
86325,"Female",4,324.900796455789
86326,"Female",0,0
86327,"Female",3,1208.93268481524
86328,"Female",2,16201.7823536427
86329,"Female",2,1597.03325213494
86330,"Female",1,2414.3727640668
86331,"Female",0,0
86332,"Female",4,41503.3946041403
86333,"Female",4,7876.6505048718
86334,"Male",0,0
86335,"Male",2,73.5680007879777
86336,"Male",0,0
86337,"Female",0,0
86338,"Female",3,5817.5144736283
86339,"Female",3,11294.7621224552
86340,"Female",4,1657.17110627879
86341,"Female",0,0
86342,"Female",0,0
86343,"Male",0,0
86344,"Female",4,2675.30145975119
86345,"Female",2,160.375305484614
86346,"Male",0,0
86347,"Female",0,0
86348,"Female",4,7103.08361816734
86349,"Female",3,419.01270391993
86350,"Female",4,334.057277562546
86351,"Female",5,136.635362633338
86352,"Female",3,1937.91014269156
86353,"Female",0,0
86354,"Male",0,0
86355,"Female",1,1144.57118376892
86356,"Female",0,0
86357,"Female",4,2212.33231914241
86358,"Female",3,3033.29001992462
86359,"Female",3,804.285994510585
86360,"Female",5,810.964161967816
86361,"Male",3,576.956945197344
86362,"Male",3,50.6539176582616
86363,"Female",0,0
86364,"Male",3,87.3651421902633
86365,"Female",0,0
86366,"Female",0,0
86367,"Male",4,107.152688501023
86368,"Male",0,0
86369,"Female",5,57.6589068680413
86370,"Female",2,4379.60766759794
86371,"Female",3,580.391974477791
86372,"Female",3,238.102450954238
86373,"Female",5,6234.30202047544
86374,"Female",0,0
86375,"Female",4,220.78122928213
86376,"Female",4,393.901567543472
86377,"Female",3,7613.61002996633
86378,"Female",4,68.8697493039665
86379,"Male",0,0
86380,"Female",0,0
86381,"Female",0,0
86382,"Male",0,0
86383,"Female",0,0
86384,"Female",1,628.316986079259
86385,"Male",0,0
86386,"Female",0,0
86387,"Male",0,0
86388,"Female",5,4374.6294788173
86389,"Female",5,421.20313272217
86390,"Female",4,415.628531540926
86391,"Female",5,466.579955053353
86392,"Female",0,0
86393,"Male",4,1358.8714848472
86394,"Female",2,567.814167101436
86395,"Female",3,291.000302158485
86396,"Female",2,834.725919297138
86397,"Female",6,3052.01047862392
86398,"Female",0,0
86399,"Female",0,0
86400,"Female",0,0
86401,"Male",4,192.09100438276
86402,"Male",2,32.6376354013157
86403,"Female",3,14989.8364292251
86404,"Female",4,1158.94983823902
86405,"Male",0,0
86406,"Male",0,0
86407,"Male",0,0
86408,"Female",0,0
86409,"Female",0,0
86410,"Female",0,0
86411,"Female",6,1808.27496249597
86412,"Female",3,2239.67551696863
86413,"Female",1,16713.6365388166
86414,"Female",4,289.491732590155
86415,"Female",0,0
86416,"Female",2,1206.64973655194
86417,"Female",3,2415.58878309326
86418,"Female",3,90.5186111051726
86419,"Female",4,18194.581015452
86420,"Female",0,0
86421,"Male",3,1080.12767220079
86422,"Female",2,627.091113844896
86423,"Male",3,54.2582556383644
86424,"Female",1,3489.74106928603
86425,"Female",6,807.353746774865
86426,"Female",6,2677.48023327639
86427,"Male",0,0
86428,"Female",3,515.381746701095
86429,"Female",4,3301.33934792352
86430,"Female",2,34634.769309018
86431,"Male",3,210.041465037171
86432,"Female",3,1286.74895579718
86433,"Female",0,0
86434,"Female",5,340.754318290208
86435,"Female",4,144.114065867344
86436,"Female",2,2295.95953316764
86437,"Female",0,0
86438,"Female",2,3627.25258839668
86439,"Male",0,0
86440,"Male",0,0
86441,"Male",4,2936.11599504413
86442,"Female",3,1458.45293539199
86443,"Male",0,0
86444,"Female",2,3301.58671740407
86445,"Female",2,1409.55491980994
86446,"Female",4,168.413547876775
86447,"Female",5,21.7897903773941
86448,"Male",0,0
86449,"Female",2,278.490272154359
86450,"Female",0,0
86451,"Male",0,0
86452,"Female",0,0
86453,"Female",3,2509.69197647654
86454,"Female",3,1419.29524714908
86455,"Female",0,0
86456,"Male",4,438.337149444752
86457,"Female",3,254.924156355224
86458,"Female",2,431.719020844536
86459,"Female",2,837.731334801039
86460,"Female",0,0
86461,"Male",0,0
86462,"Female",0,0
86463,"Female",0,0
86464,"Female",2,1325.94363904224
86465,"Female",1,299.985497429671
86466,"Female",2,1179.68312532458
86467,"Male",4,850.419103205747
86468,"Female",5,104.404420591371
86469,"Female",0,0
86470,"Female",5,895.497508215211
86471,"Female",3,803.830647022905
86472,"Female",4,2900.51361346902
86473,"Male",4,773.176462639754
86474,"Female",5,4538.27512492432
86475,"Female",4,48.8155884620009
86476,"Female",4,1145.00692779398
86477,"Female",0,0
86478,"Female",4,128.436196276928
86479,"Female",0,0
86480,"Female",0,0
86481,"Female",4,146.88986744668
86482,"Female",4,251.566451927968
86483,"Female",1,11494.163341125
86484,"Female",4,289.357671599197
86485,"Female",0,0
86486,"Male",0,0
86487,"Female",3,35.714894320544
86488,"Male",4,364.786510518646
86489,"Male",5,58.7820851750794
86490,"Female",0,0
86491,"Female",0,0
86492,"Male",1,830.722961845405
86493,"Male",2,1050.03484430483
86494,"Female",0,0
86495,"Female",3,253.757305814949
86496,"Male",5,4702.15433732339
86497,"Female",5,2357.57222928351
86498,"Female",5,517.185400305459
86499,"Male",3,4977.55335754971
86500,"Female",6,763.038407922474
86501,"Female",0,0
86502,"Female",4,720.149446114993
86503,"Male",0,0
86504,"Female",6,415.202671159533
86505,"Female",0,0
86506,"Female",3,2752.88638198331
86507,"Female",2,14588.2173603187
86508,"Female",0,0
86509,"Female",4,2207.2126253924
86510,"Male",0,0
86511,"Female",0,0
86512,"Female",2,1598.91334204965
86513,"Female",2,469.549474358049
86514,"Female",0,0
86515,"Female",4,1342.15124275131
86516,"Male",0,0
86517,"Male",0,0
86518,"Female",3,327.117409255997
86519,"Female",4,5042.43967550853
86520,"Male",4,21.6932840158463
86521,"Male",0,0
86522,"Female",4,367.845241772628
86523,"Female",4,384.599793399099
86524,"Female",3,2695.59300242697
86525,"Female",0,0
86526,"Female",0,0
86527,"Female",0,0
86528,"Female",3,1068.09096351451
86529,"Female",2,13186.5330272149
86530,"Female",3,2472.82546602654
86531,"Female",4,78.4812675289672
86532,"Female",3,750.687564067302
86533,"Female",2,88.34299261136
86534,"Female",4,166.068959168318
86535,"Female",3,6179.02083731596
86536,"Female",5,1705.20124964414
86537,"Female",2,1514.7433299336
86538,"Female",1,134.596154912288
86539,"Female",5,4773.70913911432
86540,"Female",2,1018.77044647539
86541,"Female",3,900.53994028557
86542,"Female",1,261.137640215218
86543,"Female",0,0
86544,"Female",3,1628.85653771541
86545,"Female",1,256.606894598018
86546,"Female",0,0
86547,"Female",4,5830.24975053711
86548,"Female",5,1878.7575671856
86549,"Male",0,0
86550,"Female",2,302.483593976085
86551,"Female",0,0
86552,"Female",0,0
86553,"Male",0,0
86554,"Female",2,32.770610770512
86555,"Male",0,0
86556,"Female",3,2183.34419974598
86557,"Male",0,0
86558,"Female",3,1371.555824073
86559,"Male",0,0
86560,"Female",0,0
86561,"Female",4,887.62226825093
86562,"Female",2,902.068358275732
86563,"Female",5,37.4221282326691
86564,"Female",0,0
86565,"Female",3,3578.73354363619
86566,"Female",4,1411.20324668419
86567,"Female",3,4166.95128360153
86568,"Female",5,177.505584690931
86569,"Female",3,383.930051253263
86570,"Female",5,1703.89178999111
86571,"Female",0,0
86572,"Female",3,2396.12668727307
86573,"Female",4,703.826391854647
86574,"Male",0,0
86575,"Female",4,10163.9678671016
86576,"Female",1,37.520644176924
86577,"Female",4,28.9614487635464
86578,"Male",2,268.145056431856
86579,"Female",0,0
86580,"Female",0,0
86581,"Female",0,0
86582,"Male",3,886.928246938567
86583,"Female",2,32.8652197007807
86584,"Female",4,149.083376529108
86585,"Female",0,0
86586,"Female",0,0
86587,"Female",0,0
86588,"Male",3,79.2452607608354
86589,"Male",1,92.2726110268117
86590,"Female",1,8403.00526937235
86591,"Female",0,0
86592,"Female",0,0
86593,"Female",0,0
86594,"Female",1,5639.31452637282
86595,"Female",3,1186.76240336993
86596,"Female",2,133.32265529146
86597,"Female",1,516.012158459797
86598,"Female",6,1345.91250551754
86599,"Male",0,0
86600,"Female",4,160.815139837891
86601,"Male",5,8010.8767662262
86602,"Female",3,685.816974107596
86603,"Female",0,0
86604,"Female",0,0
86605,"Female",4,4378.53271862709
86606,"Female",2,845.265688531406
86607,"Female",2,605.50375318027
86608,"Male",5,96.1945486877378
86609,"Female",0,0
86610,"Female",4,300.210084295267
86611,"Female",1,317.126548095757
86612,"Female",0,0
86613,"Female",2,2255.22261150223
86614,"Female",1,214.521770364916
86615,"Female",2,3066.41749996995
86616,"Female",5,101671.772595243
86617,"Female",3,194.983167542238
86618,"Female",3,216.493106061811
86619,"Female",2,417.344234772493
86620,"Female",0,0
86621,"Female",2,10206.7179581157
86622,"Female",0,0
86623,"Female",0,0
86624,"Female",3,79.3742585829783
86625,"Female",0,0
86626,"Female",0,0
86627,"Female",2,1035.9201061192
86628,"Female",2,710.535868209565
86629,"Female",4,1295.06841516715
86630,"Female",2,9345.9456020892
86631,"Female",4,317.879707621748
86632,"Female",1,48.6294648550676
86633,"Female",0,0
86634,"Female",0,0
86635,"Female",2,233.748211720416
86636,"Female",0,0
86637,"Female",0,0
86638,"Female",0,0
86639,"Female",2,284.346318172722
86640,"Female",5,298.135039392957
86641,"Female",0,0
86642,"Female",2,19.4997615432331
86643,"Female",6,8445.71987007436
86644,"Male",3,3584.63542608261
86645,"Female",3,281.28446772821
86646,"Female",0,0
86647,"Female",5,4919.16129748708
86648,"Female",3,10600.7105244846
86649,"Male",0,0
86650,"Female",0,0
86651,"Female",3,25360.0665620174
86652,"Female",5,5776.3781068784
86653,"Female",1,1017.48578703359
86654,"Female",3,579.076827895067
86655,"Female",1,4730.08419405893
86656,"Male",4,158.553545121131
86657,"Male",0,0
86658,"Female",4,275.737878923813
86659,"Female",2,6721.71235148588
86660,"Female",0,0
86661,"Female",0,0
86662,"Female",3,2593.95217887093
86663,"Female",4,5455.11728179733
86664,"Female",2,1219.38792749679
86665,"Female",0,0
86666,"Female",3,1307.99881603386
86667,"Female",0,0
86668,"Female",1,8733.9689920668
86669,"Female",2,153.946708971762
86670,"Female",2,687.558427782748
86671,"Female",2,101.185562065526
86672,"Female",2,1130.98631741205
86673,"Female",3,10017.0666823367
86674,"Female",0,0
86675,"Male",0,0
86676,"Female",1,340.147804452699
86677,"Female",4,420.768527581296
86678,"Male",3,3016.58058662088
86679,"Female",0,0
86680,"Female",0,0
86681,"Female",0,0
86682,"Female",0,0
86683,"Female",3,2675.29291349384
86684,"Female",0,0
86685,"Female",2,3857.23010809176
86686,"Female",2,1777.47020920308
86687,"Male",0,0
86688,"Female",2,1320.33750486223
86689,"Female",4,177.892707278742
86690,"Female",0,0
86691,"Female",0,0
86692,"Female",3,292.692124589056
86693,"Female",5,1887.65902793176
86694,"Male",0,0
86695,"Female",4,1627.56142716503
86696,"Female",0,0
86697,"Female",0,0
86698,"Female",2,1028.3859345152
86699,"Female",2,11697.0620621125
86700,"Female",0,0
86701,"Female",1,882.73237919073
86702,"Female",3,1642.81166992306
86703,"Male",0,0
86704,"Male",0,0
86705,"Female",5,852.286030569632
86706,"Female",0,0
86707,"Male",0,0
86708,"Male",0,0
86709,"Female",2,1738.69234995346
86710,"Male",0,0
86711,"Female",0,0
86712,"Male",0,0
86713,"Female",0,0
86714,"Female",5,747.50304888426
86715,"Female",2,1621.47114434307
86716,"Male",2,1076.70455695166
86717,"Female",3,855.420068036843
86718,"Female",0,0
86719,"Female",0,0
86720,"Male",0,0
86721,"Male",2,3120.47037134749
86722,"Female",0,0
86723,"Female",4,6053.26339313305
86724,"Female",2,3509.24660986949
86725,"Female",0,0
86726,"Female",0,0
86727,"Female",0,0
86728,"Female",4,559.174161489747
86729,"Female",3,1376.9241270767
86730,"Female",2,19844.8982097139
86731,"Female",4,132.015590784866
86732,"Female",3,3641.56034229918
86733,"Female",3,288.007635380492
86734,"Female",2,254.321708522961
86735,"Female",4,3456.57310119467
86736,"Female",0,0
86737,"Female",0,0
86738,"Female",3,3770.90199838885
86739,"Female",0,0
86740,"Female",4,1262.06449179193
86741,"Female",6,755.302875839102
86742,"Female",0,0
86743,"Female",5,3570.1334338857
86744,"Female",4,28979.7694922061
86745,"Male",1,1850.11967328798
86746,"Male",3,269.706283610865
86747,"Female",0,0
86748,"Female",1,352.253387006873
86749,"Female",0,0
86750,"Female",4,2430.57406786305
86751,"Male",0,0
86752,"Male",0,0
86753,"Female",5,3033.81882758835
86754,"Female",4,699.996880782383
86755,"Female",0,0
86756,"Female",0,0
86757,"Female",1,311.621559649505
86758,"Female",6,1824.59887298988
86759,"Female",2,320.08885800694
86760,"Female",4,1790.64046256519
86761,"Female",3,9675.70267860424
86762,"Male",0,0
86763,"Female",0,0
86764,"Female",0,0
86765,"Female",3,6758.65350843905
86766,"Female",6,1585.81364677043
86767,"Female",0,0
86768,"Male",0,0
86769,"Male",3,948.161559310825
86770,"Female",5,587.888995665211
86771,"Female",2,383.419016586649
86772,"Female",2,2538.30115431466
86773,"Male",0,0
86774,"Female",3,1762.87697365364
86775,"Female",3,345.322142006884
86776,"Female",1,17962.5114108697
86777,"Female",0,0
86778,"Female",2,77.8664628419893
86779,"Female",0,0
86780,"Female",3,479.428182902964
86781,"Female",4,489.109450726979
86782,"Female",3,248.430737818341
86783,"Female",0,0
86784,"Female",0,0
86785,"Female",0,0
86786,"Female",3,1512.4402221587
86787,"Female",2,693.614867165317
86788,"Female",3,155.450538709615
86789,"Female",0,0
86790,"Female",1,465.055681641427
86791,"Female",4,10899.6782461467
86792,"Male",0,0
86793,"Female",2,586.661325919413
86794,"Female",0,0
86795,"Female",2,97.8166293640583
86796,"Female",3,463.06397536397
86797,"Female",4,2647.59983026434
86798,"Female",3,4124.55646084576
86799,"Female",3,2426.30065868009
86800,"Female",2,1003.46783189092
86801,"Female",0,0
86802,"Female",1,979.969203385678
86803,"Male",0,0
86804,"Male",0,0
86805,"Male",4,524.611600732491
86806,"Female",0,0
86807,"Female",1,9068.05490287449
86808,"Female",3,3298.19286596708
86809,"Female",4,26.9328436781817
86810,"Female",2,778.152885773645
86811,"Female",0,0
86812,"Female",4,714.341190518781
86813,"Male",4,3415.91007244576
86814,"Female",0,0
86815,"Female",0,0
86816,"Male",5,1080.36049608593
86817,"Female",3,190.129112475633
86818,"Female",0,0
86819,"Male",2,19.4976349251052
86820,"Male",0,0
86821,"Female",2,240.488482090771
86822,"Female",4,5983.64647577879
86823,"Female",4,4820.41560060628
86824,"Female",0,0
86825,"Female",3,2438.65645579073
86826,"Female",0,0
86827,"Female",0,0
86828,"Female",2,423.588828167313
86829,"Male",0,0
86830,"Male",3,335.040815466329
86831,"Female",0,0
86832,"Male",0,0
86833,"Female",4,43.2815607690406
86834,"Female",0,0
86835,"Female",0,0
86836,"Female",3,9702.94928313604
86837,"Female",7,1084.81656225393
86838,"Female",4,78.2895813786721
86839,"Female",4,2303.53325775131
86840,"Male",0,0
86841,"Female",0,0
86842,"Female",3,1631.40103281798
86843,"Female",4,758.040326555412
86844,"Female",0,0
86845,"Female",4,683.400410496356
86846,"Female",4,1188.53693372768
86847,"Female",0,0
86848,"Female",0,0
86849,"Male",0,0
86850,"Female",0,0
86851,"Female",3,4283.58119252314
86852,"Female",0,0
86853,"Female",3,413.303197819832
86854,"Female",1,399.44122263917
86855,"Female",2,224.246228828201
86856,"Male",0,0
86857,"Female",0,0
86858,"Female",6,92.0099361172406
86859,"Male",5,131.364632111559
86860,"Male",0,0
86861,"Female",0,0
86862,"Female",0,0
86863,"Female",2,543.562151295176
86864,"Male",0,0
86865,"Female",8,503.561085154475
86866,"Male",0,0
86867,"Female",0,0
86868,"Female",0,0
86869,"Female",0,0
86870,"Female",0,0
86871,"Female",4,1361.90238205617
86872,"Male",0,0
86873,"Female",0,0
86874,"Female",0,0
86875,"Female",2,787.216094962592
86876,"Female",0,0
86877,"Female",4,566.111396413821
86878,"Female",5,932.877233534528
86879,"Female",5,519.805028461251
86880,"Female",0,0
86881,"Female",0,0
86882,"Female",0,0
86883,"Female",0,0
86884,"Female",4,4592.97075959759
86885,"Male",0,0
86886,"Female",0,0
86887,"Male",0,0
86888,"Female",7,2334.05387583505
86889,"Female",5,503.614206709867
86890,"Female",3,9492.73408979835
86891,"Female",0,0
86892,"Female",1,1067.43437098565
86893,"Female",0,0
86894,"Male",4,2735.6792895112
86895,"Female",4,68.6629556439699
86896,"Female",0,0
86897,"Female",5,4867.7843026029
86898,"Female",4,43.8337178242665
86899,"Female",0,0
86900,"Female",3,5147.38069920324
86901,"Female",4,2031.03252208865
86902,"Female",0,0
86903,"Male",1,48.6129366603698
